,address,comment_num,detail,detail_url,environment_rating,groupon_num,image_num,indoor_floor,lat,lng,name,overall_rating,price,service_rating,street_id,tag,telephone,type,uid
0,上丰路1800号2层,40,1,http://api.map.baidu.com/place/detail?uid=b2b3f052b44e09504e776e09&output=html&source=placeapi_v2,,,55,,31.247792943089,121.68603630211,网鱼网咖(上丰路店),3.6,30,,b2b3f052b44e09504e776e09,休闲娱乐;网吧,,life,b2b3f052b44e09504e776e09
0,上海市徐汇区虹桥路1号港汇恒隆广场6楼(华山路口),205,1,http://api.map.baidu.com/place/detail?uid=0523a1410b28b504b23c811c&output=html&source=placeapi_v2,0,,,,31.200175111184,121.44340340626,SFC上影(永华店),4.7,78,0,0523a1410b28b504b23c811c,休闲娱乐;电影院,(021)64076622,life,0523a1410b28b504b23c811c
0,威宁路252-10临,102,1,http://api.map.baidu.com/place/detail?uid=8d96925c15ff9c5cc1f1cfc8&output=html&source=placeapi_v2,,,52,,31.216914322326,121.39127362002,福康足浴(威宁路),4.4,71.5,,8d96925c15ff9c5cc1f1cfc8,休闲娱乐;洗浴按摩,,life,8d96925c15ff9c5cc1f1cfc8
0,上海市松江区梅家浜路1500弄1-40号三湘四季花城财富广场3层,811,1,http://api.map.baidu.com/place/detail?uid=a92543bec56fde0c336212ea&output=html&source=placeapi_v2,,,116,,31.058354985724,121.23700532052,优麦克主题KTV,4.8,57.5,,a92543bec56fde0c336212ea,休闲娱乐;ktv,(021)67767000,life,a92543bec56fde0c336212ea
0,中山北路3325号2楼(梅岭支路),1103,1,http://api.map.baidu.com/place/detail?uid=f63f56aeb3e9ef045fbe8697&output=html&source=placeapi_v2,,,935,,31.239808699701,121.41807269105,密讯馆真人版密室逃脱,4.8,59,,f63f56aeb3e9ef045fbe8697,休闲娱乐,,life,f63f56aeb3e9ef045fbe8697
0,惠南镇人民东路2509号,39,1,http://api.map.baidu.com/place/detail?uid=da5c6754dfb8011bd0ff2332&output=html&source=placeapi_v2,,,90,,31.055258770303,121.78102322106,网鱼网咖(南汇2店),3.9,38,,da5c6754dfb8011bd0ff2332,休闲娱乐;网吧,,life,da5c6754dfb8011bd0ff2332
0,上海市浦东新区浦东南路2100号,548,1,http://api.map.baidu.com/place/detail?uid=0dd4bcfaab00173f715e8030&output=html&source=placeapi_v2,,,417,,31.216397752633,121.52309275998,功道会馆(浦东南路店),5,95,,0dd4bcfaab00173f715e8030,休闲娱乐;洗浴按摩,,life,0dd4bcfaab00173f715e8030
0,宝山区水产路1234号(近同济路),45,1,http://api.map.baidu.com/place/detail?uid=c121f0ecf4b1cec9b4265533&output=html&source=placeapi_v2,,,60,,31.387896099079,121.49515458457,网鱼网咖(水产路店),3.3,27,,c121f0ecf4b1cec9b4265533,休闲娱乐;网吧,(021)66012193,life,c121f0ecf4b1cec9b4265533
0,莲花南路1500弄麦多生活广场4座4层,85,1,http://api.map.baidu.com/place/detail?uid=2ea7f38bdb113d5f29fc48ed&output=html&source=placeapi_v2,,,22,,31.102905477596,121.42044578873,优麦量贩式歌城(莲花南路店),4.4,51,,2ea7f38bdb113d5f29fc48ed,休闲娱乐;ktv,(021)60836916,life,2ea7f38bdb113d5f29fc48ed
0,上海市嘉定区真南路4500号中冶祥腾城市广场2层,155,1,http://api.map.baidu.com/place/detail?uid=f9d7a2c826456a8d8bfc0657&output=html&source=placeapi_v2,,,53,F2,31.301647654996,121.32685806647,汉净阁足道公馆(真南路店),4.2,98,,f9d7a2c826456a8d8bfc0657,休闲娱乐;洗浴按摩,,life,f9d7a2c826456a8d8bfc0657
0,湖北路20号中信福申大楼8楼A室（上海书城背后，近北海路口）,141,1,http://api.map.baidu.com/place/detail?uid=d4034eb37fa4d0efc0364460&output=html&source=placeapi_v2,,,173,,31.237375565735,121.48870790226,游人馆桌游游乐场(人广二店),4.1,30,,d4034eb37fa4d0efc0364460,休闲娱乐;游戏场所,,life,d4034eb37fa4d0efc0364460
0,宝山路778-102B,50,1,http://api.map.baidu.com/place/detail?uid=17116b8b30c571c7dbd8916b&output=html&source=placeapi_v2,,,98,,31.268189605544,121.48628918324,网鱼网咖(海伦路店),3.9,52,,17116b8b30c571c7dbd8916b,休闲娱乐;网吧,,life,17116b8b30c571c7dbd8916b
0,上海市嘉定区华江路988号万达广场(江桥店)1层,182,1,http://api.map.baidu.com/place/detail?uid=344bc992722545938936ee9e&output=html&source=placeapi_v2,,,168,F1,31.244774904396,121.33015470255,大玩家超乐场(江桥万达店),4.2,87,,344bc992722545938936ee9e,运动健身;体育场馆,(021)59976518,life,344bc992722545938936ee9e
0,黄浦区南京东路步行街809号百联世茂国际广场2期10楼(近贵州路),112,1,http://api.map.baidu.com/place/detail?uid=373cf757b17715774354d763&output=html&source=placeapi_v2,,,22,F10,31.239897159644,121.48249063551,好乐迪(黄浦世茂店),3.8,89,,373cf757b17715774354d763,休闲娱乐;ktv,,life,373cf757b17715774354d763
0,上海市浦东新区张杨路400号,54,1,http://api.map.baidu.com/place/detail?uid=b7021bf8608bcee3f4e73b0e&output=html&source=placeapi_v2,0,,,,31.232216092329,121.52145232568,兰馨悦立方影城,3.7,37,0,b7021bf8608bcee3f4e73b0e,休闲娱乐;电影院,(021)58765103,life,b7021bf8608bcee3f4e73b0e
0,上海市徐汇区,51,1,http://api.map.baidu.com/place/detail?uid=290eef40cf246b01f50e7730&output=html&source=placeapi_v2,,,207,,31.20823740378,121.46748471056,康友四季保健会所(肇嘉浜路店),4.7,180,,23d0d9e5f29f5c9ca80dd80c,休闲娱乐;洗浴按摩,,life,290eef40cf246b01f50e7730
0,上海市青浦区明珠路258号,55,1,http://api.map.baidu.com/place/detail?uid=656b1071ca02d7f81811d5c2&output=html&source=placeapi_v2,,,7,,31.175301631444,121.27677852667,宝乐迪量贩式ktv(明珠路店),3.9,68.0,,656b1071ca02d7f81811d5c2,休闲娱乐;ktv,(021)69760088,life,656b1071ca02d7f81811d5c2
0,上海市浦东新区昌里路333号浦东商场F1,132,1,http://api.map.baidu.com/place/detail?uid=f5fcd9142b3963cad1f49e24&output=html&source=placeapi_v2,,,83,F1,31.179249854824,121.49749213361,上海歌城(昌里路店),3.8,49,,f5fcd9142b3963cad1f49e24,休闲娱乐;ktv,,life,f5fcd9142b3963cad1f49e24
0,松卫北路828,23,1,http://api.map.baidu.com/place/detail?uid=b5a52956a7f4ed7597ec8442&output=html&source=placeapi_v2,,,49,,31.024970400946,121.26812243564,大地飞歌,4.5,27,,b5a52956a7f4ed7597ec8442,休闲娱乐;ktv,(021)33556666,life,b5a52956a7f4ed7597ec8442
0,上海市浦东新区年家浜路518号万达广场2层,59,1,http://api.map.baidu.com/place/detail?uid=15833346a82d69384afc8da8&output=html&source=placeapi_v2,,,29,F2,31.121420625084,121.57742937025,大玩家电玩,4.3,20,,15833346a82d69384afc8da8,休闲娱乐;游戏场所,,life,15833346a82d69384afc8da8
0,上海市杨浦区国济路1号欢乐又一城9层,213,1,http://api.map.baidu.com/place/detail?uid=f8f1bf7380acdce2d8d891c7&output=html&source=placeapi_v2,,,268,F9,31.307877503184,121.52143322589,好乐迪量贩式ktv又一城店,4.4,97,,f8f1bf7380acdce2d8d891c7,休闲娱乐;ktv,,life,f8f1bf7380acdce2d8d891c7
0,上海市嘉定区曹安公路1611号丰庄茶城广场F1,94,1,http://api.map.baidu.com/place/detail?uid=2f43328e674657901ce9999e&output=html&source=placeapi_v2,,,93,F1,31.257185272204,121.37288709566,丽景大浴场,3.9,54,,2f43328e674657901ce9999e,休闲娱乐;洗浴按摩,,life,2f43328e674657901ce9999e
0,长寿路457号锦海大厦3层,251,1,http://api.map.baidu.com/place/detail?uid=a5097bfaaedcc37af13cba98&output=html&source=placeapi_v2,,,91,,31.245260988759,121.44277329525,网鱼网咖(长寿店),2.2,30,,a5097bfaaedcc37af13cba98,休闲娱乐;网吧,(021)52132967,life,a5097bfaaedcc37af13cba98
0,上海市闵行区都会路2795号,67,1,http://api.map.baidu.com/place/detail?uid=d033f09ea024ec918405bf43&output=html&source=placeapi_v2,,,170,,31.086112386361,121.4192935583,宝乐迪量贩式KTV,3.7,80,,d033f09ea024ec918405bf43,休闲娱乐;ktv,13585991525,life,d033f09ea024ec918405bf43
0,上海市浦东新区张扬路400号,16,1,http://api.map.baidu.com/place/detail?uid=26abbebbd1034397d6b74ec9&output=html&source=placeapi_v2,,,15,,31.231993,121.521703,虎猫电竞,4.7,13,,26abbebbd1034397d6b74ec9,休闲娱乐;网吧,,life,26abbebbd1034397d6b74ec9
0,新川路712号（近进贤路）,87,1,http://api.map.baidu.com/place/detail?uid=7828c13113c47fd6c27da218&output=html&source=placeapi_v2,,,93,,31.197372583706,121.69893463692,雨花石足浴养生中心,4.2,142.5,,7828c13113c47fd6c27da218,休闲娱乐;洗浴按摩,,life,7828c13113c47fd6c27da218
0,上海市宝山区宝山区三门路497号3楼,534,1,http://api.map.baidu.com/place/detail?uid=c8b5cdefd22dd51a130daaca&output=html&source=placeapi_v2,,,127,,31.317359,121.499189,唛动歌城(三门路店),3.8,51,,c8b5cdefd22dd51a130daaca,休闲娱乐;ktv,021-65915777,life,c8b5cdefd22dd51a130daaca
0,上海市普陀区长寿路988号(近武宁南路),23,1,http://api.map.baidu.com/place/detail?uid=43b7e889179bcb7358f6bed9&output=html&source=placeapi_v2,,,58,,31.239325553354,121.43580441358,东方魅力娱乐会所（夜总会KTV）,4.5,600,,43b7e889179bcb7358f6bed9,休闲娱乐;歌舞厅,,life,43b7e889179bcb7358f6bed9
0,上海市松江区仓汇路521-525号1楼、2楼,39,1,http://api.map.baidu.com/place/detail?uid=7ae74e9ac3623497a8175a37&output=html&source=placeapi_v2,,,72,,31.018458445139,121.20939715216,网鱼网咖(仓汇路店),3.5,30,,7ae74e9ac3623497a8175a37,休闲娱乐;网吧,(021)67814111,life,7ae74e9ac3623497a8175a37
0,上海市杨浦区四平路901号四平电影院2楼(近八号线大连路站2号口),266,1,http://api.map.baidu.com/place/detail?uid=f2febfd9ef5e3b036dc02c52&output=html&source=placeapi_v2,,,109,,31.281047093552,121.50738475268,网鱼网咖(四平店),3.9,20,,f2febfd9ef5e3b036dc02c52,休闲娱乐;网吧,(021)55882795,life,f2febfd9ef5e3b036dc02c52
0,华山路1988号汇银广场北楼大西洋娱乐城6楼,119,1,http://api.map.baidu.com/place/detail?uid=7f36e4ed3a64966995ca0795&output=html&source=placeapi_v2,,,119,,31.204259358001,121.44347837704,网鱼网咖(大西洋店),2.6,51,,7f36e4ed3a64966995ca0795,休闲娱乐;网吧,(021)54070502,life,7f36e4ed3a64966995ca0795
0,中山中路221-1,129,1,http://api.map.baidu.com/place/detail?uid=2fe8616d48da322a1d1d1168&output=html&source=placeapi_v2,,,342,,31.012658318287,121.2364023784,纯唛量贩歌城(松江店),4.4,58,,2fe8616d48da322a1d1d1168,休闲娱乐;ktv,13817752411,life,2fe8616d48da322a1d1d1168
0,静安区西康路608号303室,21,1,http://api.map.baidu.com/place/detail?uid=f51c0861c00ace2b7ab55ce5&output=html&source=placeapi_v2,,,28,,31.24148,121.45275,顽咖电竞娱乐,4.8,20,,f51c0861c00ace2b7ab55ce5,休闲娱乐;网吧,,life,f51c0861c00ace2b7ab55ce5
0,平凉路1399号百联杨浦滨江购物中心B1层,14,1,http://api.map.baidu.com/place/detail?uid=01d8198916c4e436bb17e7fa&output=html&source=placeapi_v2,,,29,F1,31.271430466485,121.54490361776,上海歌城(滨江百联店),4.9,69,,01d8198916c4e436bb17e7fa,休闲娱乐;ktv,,life,01d8198916c4e436bb17e7fa
0,上海市虹口区欧阳路322号504室,138,1,http://api.map.baidu.com/place/detail?uid=7aea43b729139de17c29bd62&output=html&source=placeapi_v2,,,179,,31.275638600077,121.49430390542,Ayashop电玩桌游吧,5,30,,7aea43b729139de17c29bd62,休闲娱乐;游戏场所,(021)65409814,life,7aea43b729139de17c29bd62
0,上海市黄浦区巨鹿路158号,2,1,http://api.map.baidu.com/place/detail?uid=8d96925c0b2cfe3bc0f1cfb8&output=html&source=placeapi_v2,,,23,,31.229110881436,121.47294978209,大同坊,5,285,,8d96925c0b2cfe3bc0f1cfb8,休闲娱乐;其他,,life,8d96925c0b2cfe3bc0f1cfb8
0,上海市浦东新区上南路3111号(近板泉路),74,1,http://api.map.baidu.com/place/detail?uid=be1ea5efe8fcfda614948ec5&output=html&source=placeapi_v2,,,79,,31.165836400001,121.50495597173,麦炫(上海世博园店),3.4,87,,be1ea5efe8fcfda614948ec5,休闲娱乐;ktv,(021)50180777,life,be1ea5efe8fcfda614948ec5
0,上海市黄浦区金陵东路465号-467号中华商厦7楼,49,1,http://api.map.baidu.com/place/detail?uid=61700831403012e70f0e6bae&output=html&source=placeapi_v2,,,34,,31.233990039399,121.48960735401,雀王棋牌茶室,4,44,,61700831403012e70f0e6bae,休闲娱乐;游戏场所,,life,61700831403012e70f0e6bae
0,彰武路42号同济联合广场E座3楼302,34,1,http://api.map.baidu.com/place/detail?uid=3083bd815e7423c53f9a5e10&output=html&source=placeapi_v2,,,60,F3,31.287150402483,121.51519295982,网鱼网咖(同济广场店),3.7,28,,3083bd815e7423c53f9a5e10,休闲娱乐;网吧,(021)65247815,life,3083bd815e7423c53f9a5e10
0,上海市嘉定区宝安公路3718号永润星辰购物中心3层,67,1,http://api.map.baidu.com/place/detail?uid=626645e1f2e8402e0b1cc70e&output=html&source=placeapi_v2,0,,,F4,31.332364788482,121.27551454856,上海美亚影城,4.5,40,0,626645e1f2e8402e0b1cc70e,休闲娱乐;电影院,(021)31118506,life,626645e1f2e8402e0b1cc70e
0,上海市普陀区大渡河路196号长风大悦城室内二层。,3,1,http://api.map.baidu.com/place/detail?uid=b3d6b4dff9becb2d2dfaa75d&output=html&source=placeapi_v2,,,5,F2,31.227499391212,121.40086926558,乐高探索中心,2.8,258,,b3d6b4dff9becb2d2dfaa75d,教育培训;亲子教育,,life,b3d6b4dff9becb2d2dfaa75d
0,上海市嘉定区虞姬墩路585号3楼,82,1,http://api.map.baidu.com/place/detail?uid=b0c2542d4eefd3267c29bdd6&output=html&source=placeapi_v2,,,54,,31.262636515424,121.34877176984,纯K量贩KTV(江桥店),4.4,76,,b0c2542d4eefd3267c29bdd6,休闲娱乐;ktv,,life,b0c2542d4eefd3267c29bdd6
0,静安区共和新路3703号共和国际商务广场C座5楼,236,1,http://api.map.baidu.com/place/detail?uid=38e48037fd50cb50373a711a&output=html&source=placeapi_v2,,,16,,31.310990766838,121.4554862873,唱享量贩式歌城(共和新路店),4.6,44,,38e48037fd50cb50373a711a,休闲娱乐;ktv,(021)61395220,life,38e48037fd50cb50373a711a
0,国宾路18号万达广场写字楼A座11楼B,644,1,http://api.map.baidu.com/place/detail?uid=b797d1d76337a9a3f503b831&output=html&source=placeapi_v2,,,744,,31.305885,121.520116,MC精品真人密室逃脱,4.6,81,,b797d1d76337a9a3f503b831,休闲娱乐,,life,b797d1d76337a9a3f503b831
0,漕宝路3509号汇宝购物广场6层,194,1,http://api.map.baidu.com/place/detail?uid=d8ac8a9de9e5564a78b55cd9&output=html&source=placeapi_v2,,,90,,31.162933533619,121.35666787347,丽歌坊量贩ktv,4.4,107,,d8ac8a9de9e5564a78b55cd9,休闲娱乐;ktv,,life,d8ac8a9de9e5564a78b55cd9
0,上海市静安区安远路737号,54,1,http://api.map.baidu.com/place/detail?uid=5446575d6361b35f3210af0b&output=html&source=placeapi_v2,,,82,,31.241519169021,121.44129901891,根之根推拿足道(安远路店),4.5,84,,5446575d6361b35f3210af0b,休闲娱乐;洗浴按摩,,life,5446575d6361b35f3210af0b
0,上海市曹安公路1718号,70,1,http://api.map.baidu.com/place/detail?uid=ccc2db9da517a78d1f3894d8&output=html&source=placeapi_v2,,,17,,31.259309149412,121.37112514126,都唛主题式量贩KTV,4.9,117,,ccc2db9da517a78d1f3894d8,休闲娱乐;ktv,,life,ccc2db9da517a78d1f3894d8
0,剑河路609号,23,1,http://api.map.baidu.com/place/detail?uid=86f434c78288962d4054d7e2&output=html&source=placeapi_v2,,,13,,31.212594363195,121.37596736639,休闲网咖(剑河路店),3.4,10,,86f434c78288962d4054d7e2,休闲娱乐;网吧,(021)52207358,life,86f434c78288962d4054d7e2
0,沪闵路7250号友谊商城6层,29,1,http://api.map.baidu.com/place/detail?uid=f3c2373cafcedc4bd22dd663&output=html&source=placeapi_v2,,,50,F6,31.136797764192,121.40613575621,好乐迪(南方商城店),3.9,95,,f3c2373cafcedc4bd22dd663,休闲娱乐;ktv,,life,f3c2373cafcedc4bd22dd663
0,上海市嘉定区宝安公路3718号永润星辰休闲广场F2,56,1,http://api.map.baidu.com/place/detail?uid=754650fb4768eaa3b75f1e30&output=html&source=placeapi_v2,,,54,F2,31.332175784804,121.27487298146,荷嘉歌城(马陆店),4.7,43,,754650fb4768eaa3b75f1e30,休闲娱乐;ktv,(021)31197799,life,754650fb4768eaa3b75f1e30
0,上海市松江区广富林路658号万达广场(松江店)2层,86,1,http://api.map.baidu.com/place/detail?uid=1dc03a6525b2cbc801294fd3&output=html&source=placeapi_v2,,,159,F2,31.063575821042,121.24774582142,大玩家超乐场(松江万达店),4.2,87,,1dc03a6525b2cbc801294fd3,运动健身;体育场馆,,life,1dc03a6525b2cbc801294fd3
0,上海市宝山区淞滨路600号,27,1,http://api.map.baidu.com/place/detail?uid=2fd88d63c086be7435b06c48&output=html&source=placeapi_v2,,,22,,31.377383170116,121.50086868166,七堡歌城量贩式KTV(宝山店),4.9,78,,2fd88d63c086be7435b06c48,休闲娱乐;ktv,,life,2fd88d63c086be7435b06c48
0,上海市黄浦区蒙自路495号,441,1,http://api.map.baidu.com/place/detail?uid=700a3b83dd3afc6507fef50c&output=html&source=placeapi_v2,,,1168,,31.207146969605,121.48618660663,RU Kidding密室逃生,4.6,100,,700a3b83dd3afc6507fef50c,休闲娱乐;游戏场所,,life,700a3b83dd3afc6507fef50c
0,太阳山路171号2F、175号2F、177号2F(大统路),18,1,http://api.map.baidu.com/place/detail?uid=4dfac6fbf104a7b1fa0cad5a&output=html&source=placeapi_v2,,,8,,31.256336,121.466654,网鱼网咖(太阳山店),1.9,20,,4dfac6fbf104a7b1fa0cad5a,休闲娱乐;网吧,,life,4dfac6fbf104a7b1fa0cad5a
0,上南路2954-6临,15,1,http://api.map.baidu.com/place/detail?uid=1124ac42b2c543e7bbbd63a9&output=html&source=placeapi_v2,,,25,,31.172838940659,121.50350358478,东方网点(上南路店),3.9,25,,1124ac42b2c543e7bbbd63a9,休闲娱乐;网吧,(021)68522118,life,1124ac42b2c543e7bbbd63a9
0,国和路709号中原城市广场1座5层1501,48,1,http://api.map.baidu.com/place/detail?uid=baaa72740d07eaaab320a8df&output=html&source=placeapi_v2,,,40,F5,31.320754237085,121.52707658412,乐空间网咖,4.3,5,,baaa72740d07eaaab320a8df,休闲娱乐;网吧,(021)65232978,life,baaa72740d07eaaab320a8df
0,延安西路3238号,23,1,http://api.map.baidu.com/place/detail?uid=0ed20a15b8499b8e57bfff17&output=html&source=placeapi_v2,,,22,,31.193728133067,121.38015330868,纽斯练歌广场,4.2,67.5,,0ed20a15b8499b8e57bfff17,休闲娱乐;ktv,(021)64657770,life,0ed20a15b8499b8e57bfff17
0,东建路350号2楼,8,1,http://api.map.baidu.com/place/detail?uid=ee1dd42259aea9b7d6b74e7f&output=html&source=placeapi_v2,,,25,,31.206672558798,121.54073392343,梦幻之旅量贩KTV,4.9,90,,ee1dd42259aea9b7d6b74e7f,休闲娱乐;ktv,,life,ee1dd42259aea9b7d6b74e7f
0,汉口路618号中福大厦地下一层,6,1,http://api.map.baidu.com/place/detail?uid=6f4e64f97610a835eb56fac7&output=html&source=placeapi_v2,,,16,,31.239998096244,121.48551324311,杰拉网咖(汉口路店),3.2,25,,6f4e64f97610a835eb56fac7,休闲娱乐;网吧,,life,6f4e64f97610a835eb56fac7
0,谷阳北路1425弄152号3层,55,1,http://api.map.baidu.com/place/detail?uid=2880c9f374f723fbf7eafc35&output=html&source=placeapi_v2,,,60,,31.039088244963,121.23857380326,网鱼网络,3.6,20,,2880c9f374f723fbf7eafc35,休闲娱乐;网吧,,life,2880c9f374f723fbf7eafc35
0,密山路50号3-4层,94,1,http://api.map.baidu.com/place/detail?uid=2de50a7db25c3fa7b23c81ac&output=html&source=placeapi_v2,,,27,,31.40803335152,121.48931160758,领迪纯K,4.5,52.5,,2de50a7db25c3fa7b23c81ac,休闲娱乐;ktv,(021)66186556,life,2de50a7db25c3fa7b23c81ac
0,上海说闵行区江川路344号商影大厦3楼(近红园路),10,1,http://api.map.baidu.com/place/detail?uid=38e48037fd5acb50373a710c&output=html&source=placeapi_v2,,,13,,31.009453967004,121.42305992028,江川剧场,4.2,31,,38e48037fd5acb50373a710c,休闲娱乐;剧院,(021)64624166,life,38e48037fd5acb50373a710c
0,张扬北路3999号二楼,39,1,http://api.map.baidu.com/place/detail?uid=2292340e343b9f07c06c1446&output=html&source=placeapi_v2,,,52,,31.332824896781,121.59522849533,音乐栈主题量贩式KTV(外高桥店),4,22,,2292340e343b9f07c06c1446,休闲娱乐;ktv,(021)68827727,life,2292340e343b9f07c06c1446
0,金陵东路569号汇都国际5-6楼(西藏南路口),70,1,http://api.map.baidu.com/place/detail?uid=8b80a32f150f1a1f0c0e6b27&output=html&source=placeapi_v2,,,27,F5,31.233022360769,121.48750391507,K歌之王旗舰店,2.9,1203元,,8b80a32f150f1a1f0c0e6b27,休闲娱乐;ktv,,life,8b80a32f150f1a1f0c0e6b27
0,上海市静安区北宝兴路152号,34,1,http://api.map.baidu.com/place/detail?uid=84c393021477d3d5250bd0f9&output=html&source=placeapi_v2,,,46,,31.278463463567,121.47226180583,客e来网咖,5,22,,84c393021477d3d5250bd0f9,休闲娱乐;网吧,,life,84c393021477d3d5250bd0f9
0,上海市浦东新区东陆路503-517号,17,1,http://api.map.baidu.com/place/detail?uid=161a0ed28531ec2e5dd4febb&output=html&source=placeapi_v2,,,111,,31.285027144467,121.59419559925,皇家壹号国际会所,3.6,100,,161a0ed28531ec2e5dd4febb,休闲娱乐;ktv,(021)50695616,life,161a0ed28531ec2e5dd4febb
0,上海市虹口区周家嘴路628号(近海门路),35,1,http://api.map.baidu.com/place/detail?uid=6f045a91893ae926a3acc42a&output=html&source=placeapi_v2,,,3,,31.26283039486,121.50736753037,相如网吧(周家嘴路店),3.1,20,,6f045a91893ae926a3acc42a,休闲娱乐;网吧,,life,6f045a91893ae926a3acc42a
0,川沙路5558号绿地东海岸国际广场8号楼,92,1,http://api.map.baidu.com/place/detail?uid=9e99cdaebc0916112cb96d9c&output=html&source=placeapi_v2,,,59,,31.189505749892,121.70688250808,水中央,4.2,78,,9e99cdaebc0916112cb96d9c,休闲娱乐;洗浴按摩,,life,9e99cdaebc0916112cb96d9c
0,上海市黄浦区永寿路85号金陵商厦507,320,1,http://api.map.baidu.com/place/detail?uid=303e97d9103e58de4d2fdfad&output=html&source=placeapi_v2,,,617,,31.23405559902,121.48851010258,蜂窝私人影吧,5,75,,303e97d9103e58de4d2fdfad,休闲娱乐;ktv,,life,303e97d9103e58de4d2fdfad
0,浦东新区秀沿路2587号(近川周公路),52,1,http://api.map.baidu.com/place/detail?uid=ff45f8336feb90962e473371&output=html&source=placeapi_v2,,,8,,31.143300643134,121.61206608096,乐嘟嘟创意主题K歌城堡,3.7,100,,ff45f8336feb90962e473371,休闲娱乐;ktv,(021)68191188,life,ff45f8336feb90962e473371
0,上海市浦东新区川沙路4875号新源路步行街对面(距川沙站约875米),45,1,http://api.map.baidu.com/place/detail?uid=6735dda06f072bfc40ab9a79&output=html&source=placeapi_v2,,,13,,31.20057598767,121.7042455926,水晶奇缘,4.1,39,,6735dda06f072bfc40ab9a79,休闲娱乐;ktv,18516109518,life,6735dda06f072bfc40ab9a79
0,上海市长宁区长宁路405弄1号楼,413,1,http://api.map.baidu.com/place/detail?uid=e4fe8e85a311c7c0b5f42fed&output=html&source=placeapi_v2,,,852,,31.229298226673,121.4333789887,白兔子密室,5,120,,e4fe8e85a311c7c0b5f42fed,休闲娱乐,,life,e4fe8e85a311c7c0b5f42fed
0,清西路168弄99号百联金山购物中心3层,29,1,http://api.map.baidu.com/place/detail?uid=beabdbf48546bd817069d310&output=html&source=placeapi_v2,,,11,F3,30.73777126259,121.35367659248,好乐迪(百联金山店),4.6,47,,beabdbf48546bd817069d310,休闲娱乐;ktv,(021)63115858,life,beabdbf48546bd817069d310
0,南京西路860号（品欢相声会旁）,40,1,http://api.map.baidu.com/place/detail?uid=d82d66979ac78aa7d418b789&output=html&source=placeapi_v2,,,63,,31.237187406799,121.46643663147,乡音书苑,4.2,48,,d82d66979ac78aa7d418b789,房地产;住宅区,(021)62563325,life,d82d66979ac78aa7d418b789
0,湖北路215号2楼,164,1,http://api.map.baidu.com/place/detail?uid=844a750e0e2e7da0636858ac&output=html&source=placeapi_v2,,,47,,31.239848601122,121.48702438516,福运棋牌,4.4,15,,844a750e0e2e7da0636858ac,休闲娱乐;游戏场所,(021)63221853,life,844a750e0e2e7da0636858ac
0,上海市闵行区秀文路339号,39,1,http://api.map.baidu.com/place/detail?uid=be34feddca7158e374026988&output=html&source=placeapi_v2,,,57,,31.133870658534,121.38210300951,唛动纯k(秀文店),4.1,31,,be34feddca7158e374026988,休闲娱乐;ktv,,life,be34feddca7158e374026988
0,上海市闵行区七莘路3011号星钻城3层,194,1,http://api.map.baidu.com/place/detail?uid=0c09f284a12799b7badf8f2f&output=html&source=placeapi_v2,,,69,,31.161405020244,121.35470437166,七堡歌城,3.7,48,,0c09f284a12799b7badf8f2f,休闲娱乐;ktv,(021)55800777,life,0c09f284a12799b7badf8f2f
0,潘广路1396号,43,1,http://api.map.baidu.com/place/detail?uid=59666475f3d0f50d932ca33f&output=html&source=placeapi_v2,,,25,,31.36959,121.374259,音维爱KTV,4.6,57,,59666475f3d0f50d932ca33f,休闲娱乐;ktv,(021)66036880,life,59666475f3d0f50d932ca33f
0,卫零路643号3层,121,1,http://api.map.baidu.com/place/detail?uid=b4833089c6aaa18ed42ce242&output=html&source=placeapi_v2,,,86,,30.734783314497,121.34282718937,网鱼网咖(卫零店),2.7,30,,b4833089c6aaa18ed42ce242,休闲娱乐;网吧,(021)67961113,life,b4833089c6aaa18ed42ce242
0,南乐路518号云天大楼2楼(近松江出口加工区2号门),57,1,http://api.map.baidu.com/place/detail?uid=9fbfeef24c3c7b5cece4a5e4&output=html&source=placeapi_v2,,,52,,31.030632542701,121.30075474063,网鱼网咖(乐慧店),3.2,30,,9fbfeef24c3c7b5cece4a5e4,休闲娱乐;网吧,,life,9fbfeef24c3c7b5cece4a5e4
0,泰康路274弄26号2楼（田子坊）,234,1,http://api.map.baidu.com/place/detail?uid=2e00c5ddc1750505d7851f7f&output=html&source=placeapi_v2,,,608,,31.214185,121.4742,乐窑陶吧(田子坊店),4.4,83,,2e00c5ddc1750505d7851f7f,休闲娱乐;其他,,life,2e00c5ddc1750505d7851f7f
0,东江湾路456,33,1,http://api.map.baidu.com/place/detail?uid=c165340543028b60ab175a66&output=html&source=placeapi_v2,,,7,,31.278003109997,121.48590769445,高点娱乐城(虹口店),4.7,60,,c165340543028b60ab175a66,休闲娱乐;歌舞厅,,life,c165340543028b60ab175a66
0,上海市浦东新区,110,1,http://api.map.baidu.com/place/detail?uid=811dd5dd99c799463913fd52&output=html&source=placeapi_v2,,,270,,31.254688,121.589976,扶阳堂养生连锁(枣庄路店),4.6,120,,811dd5dd99c799463913fd52,丽人;美容,,life,811dd5dd99c799463913fd52
